ev_id,ntsb_no,latitude,longitude,flt_plan_filed,flight_plan_activated,regis_no,dprt_apt_id,dest_apt_id
20151022X65901,DCA16CA008,411421N,0733447W,IFR ,Y,N383SW,MHT ,BWI 
20151023X50751,DCA16CA009,325350N,0970216W,,,N183AN,DFW ,MCO 
20151023X90108,WPR16LA016,353514N,1152749W,NONE,,N310CD,HND ,HND 
20151023X90353,ERA16LA022,390512N,0774858W,NONE,N,N43249,2VG2,BLM 
20151024X21235,ERA16FA023,421541N,0715209W,NONE,N,N243CW,ORH ,ORH 
20151025X53618,WPR16LA017,343917N,1122509W,CVFR,Y,N25100,KGUP,KPRC
20151026X02502,GAA16CA027,395711N,1120241W,NONE,N,N4401Q,U77 ,U77 
20151026X33704,ERA16CA024,380000N,0770000W,NONE,N,N406X,7VGO,7VGO
20151026X43000,ERA16LA026,260332N,0802605W,IFR ,Y,N55GK,CRG ,FXE 
20151026X64418,CEN16LA021,440625N,0884102W,NONE,,N3979X,ARR ,9WN1
20151026X65932,ERA16LA027,254303N,0800933W,NONE,,N171RD,OPF ,TMB 
20151026X81321,DCA16CA010,380031N,0982308W,IFR ,Y,N69838,DEN ,MCO 
20151027X01257,GAA15CA300,365013N,1080143W,NONE,N,N1875Q,1V0 ,N19 
20151027X01906,WPR16LA018,363520N,1180251W,NONE,,N3124N,O26 ,TSP 
20151027X24130,ERA16LA028,301821N,0883150W,NONE,N,N817PR,GPT ,
20151027X25911,GAA16CA030,384321N,1204527W,NONE,N,N169JG,PVF ,PVF 
20151027X81925,GAA16LA031,694709N,1483833W,CVFR,Y,C-GSLY,,
20151027X91422,CEN16LA022,390152N,0973532W,NONE,,none,,
20151027X95534,GAA16CA028,392214N,1014156W,NONE,N,N5638K,E98 ,YKN 
20151028X02418,GAA16LA032,334402N,1170121W,NONE,N,N467SD,HMT ,REI 
20151028X70720,CEN16LA023,384951N,0945325W,VFR ,N,N8227L,IXD ,HYS 
20151029X22502,CEN16FA024,351554N,0930355W,IFR ,Y,N3BE,KRUE,KTYS
20151029X24739,WPR16LA019,384409N,1210736W,CVFR,Y,N911WL,MCC ,AUN 
20151029X43331,GAA16CA033,414226N,0734417W,NONE,N,N6709S,POU ,44N 
20151029X61656,GAA16CA034,322448N,0994055W,NONE,N,N9736H,GDJ ,GDJ 
20151030X22826,GAA16CA035,332456N,1124111W,NONE,N,N166BE,BXK ,BXK 
20151030X93614,CEN16LA040,295256N,0955501W,NONE,N,N7058Z,,
20151102X41519,ERA16LA030,341603N,0792117W,NONE,N,N920JP,,
20151103X11156,WPR16LA020,450025N,1232407W,NONE,,N22743,,
20151103X31422,GAA16CA037,424430N,0780310W,NONE,N,N6665J,DSV ,01G 
20151103X33454,CEN16LA026,360324N,0941028W,IFR ,Y,N857SW,VBT ,ACT 
20151103X44500,CEN16LA025,341939N,0922105W,NONE,,N9105L,9M8 ,9M8 
20151103X52016,WPR16LA021,482459N,1215858W,NONE,,N510PA,AWO ,AWO 
20151104X02851,GAA16CA038,403555N,0760815W,NONE,N,N84138,9N7 ,2PA2
20151104X14945,CEN16LA027,293202N,0982809W,CVFR,Y,N496AE,KSAT,XS83
20151104X30605,ERA16FA031,403250N,0735517W,NONE,N,N622BT,PNE ,PSM 
20151104X72139,CEN16LA029,420130N,0835621W,NONE,N,N9029Y,3TE ,3TE 
20151104X84701,GAA16CA039,292326N,0932646W,NONE,N,N420PH,149 ,167 
20151105X14730,GAA16CA040,615902N,1512450W,NONE,N,N3092F,SXQ ,None
20151105X15240,ANC16LA005,585406N,1350909W,NONE,N,N4611U,JNU ,HNS 
20151105X30937,ERA16FA032,343010N,0833332W,NONE,N,N57WV,FPR ,AJR 
20151105X44223,GAA16CA042,350453N,1014521W,NONE,N,N19CH,H81 ,H81 
20151105X60014,CEN16LA030,351121N,1063435E,NONE,,N5294Q,,
20151105X61646,GAA16CA043,312759N,1093617W,NONE,N,N1706R,DUG ,DUG 
20151105X63757,CEN16LA031,411735N,0822214W,NONE,N,N80825,I64 ,I64 
20151106X30523,ERA16FA033,271227N,0805033W,NONE,,N56553,X51 ,FD70
20151106X61328,CEN16LA033,301426N,0905455W,NONE,,N2942N,L38 ,L38 
20151107X52955,DCA16CA021,294537N,0952211W,IFR ,Y,N27958,SBGL,KIAH
20151107X70029,WPR16CA022,443542N,1225708W,NONE,,N259MK,none,none
20151107X72135,WPR16LA023,445012N,1231203W,NONE,,N1488,,
20151108X70435,WPR16LA024,371958N,1214911W,NONE,,N21679,RHV ,RHV 
20151109X01039,WPR16IA025,354022N,1203737W,NONE,,N999VX,SMO ,PRB 
20151109X20902,WPR16WA026,341345S,1420508E,,,,,
20151109X40213,CEN16FA034,384951N,1044306W,NONE,N,N752C,KCOS,
20151109X81718,ERA16FA035,305417N,0842645W,IFR ,Y,N164GP,KLAL,70J 
20151109X94047,ERA15LA381,441900N,0731500W,NONE,N,N330B,VT8 ,NONE
20151110X21143,CEN16LA035,454322N,0870537W,NONE,N,N93TG,ESC ,ESC 
20151110X41619,GAA16CA044,431915N,0784345W,NONE,N,N3679L,IAG ,D80 
20151110X43151,GAA16CA045,410823N,0752236W,NONE,N,N21496,MPO ,MPO 
20151110X65615,CEN16MA036,410317N,0812525W,IFR ,Y,N237WR,MGY ,AKR 
20151111X02115,CEN16FA037,391925N,0935759W,NONE,,N96381,PTK ,MKC 
20151112X00436,ERA16WA037,174615S,0470552W,,,,SBBR,SBSP
20151112X23544,ERA16WA038,073131S,0460312W,,,,SNBS,SNBS
20151112X30214,CEN15WA449,463218N,0252717E,,,,,
20151112X41311,GAA16LA046,383503N,0774230W,NONE,N,NONE,HWY ,HWY 
20151112X63511,ERA16WA039,410818N,0275509E,UNK ,U,N692BE,LTBU,HLMS
20151113X51234,ERA16LA040,362548N,0812512W,NONE,N,N334CM,PDK ,LNS 
20151113X82718,WPR16LA028,344008N,1182823W,IFR ,Y,N78CR,KBFL,KWJF
20151116X15738,GAA16CA047,253911N,0802555W,NONE,N,N97277,TMB ,TMB 
20151116X55444,ERA16LA041,354913N,0813641W,NONE,N,N7035Z,NC27,NC27
20151116X63711,GAA16CA048,332723N,1114360W,NONE,N,N1107G,FFZ ,FFZ 
20151116X65940,GAA16CA049,330742N,1171648W,NONE,N,N9872,CRQ ,CRQ 
20151116X85351,CEN16LA039,300710N,1033759W,NONE,,N449MC,PVT ,PVT 
20151117X72052,CEN16FA042,350000N,1060000W,NONE,,N2440R,KCWC,KAEG
20151117X73806,GAA16CA050,473331N,0935159W,NONE,N,N717AT,9Y0 ,9Y0 
20151117X75807,GAA16CA051,453509N,1223632W,IFR ,Y,N555RG,LMT ,PDX 
20151117X83015,CEN16LA043,444246N,0883257W,NONE,N,N10UU,EZS ,EZS 
20151118X05037,WPR16FA029,330738N,1171648W,NONE,N,N711BE,CRQ ,CRQ 
20151118X20221,CEN16WA044,110742N,0844014W,UNK ,U,,,
20151119X00825,WPR16LA030,340530N,1174654W,NONE,N,N91HC,CMA ,POC 
20151119X01129,WPR16IA031,361409N,1201350W,NONE,N,N9824G,3O8 ,MIT 
20151119X04728,GAA16CA053,280346N,0814507W,NONE,N,N688KA,ISM ,GIF 
20151119X24130,GAA16CA054,424307N,0840344W,NONE,N,N84157,NONE,65G 
20151119X45914,GAA16CA055,352919N,1150000W,NONE,N,N73224,,
20151119X83701,ERA16LA042,335247N,0841755W,IFR ,Y,N731LT,S37 ,PDK 
20151119X93456,GAA16LA056,343557N,1171126W,CVFR,Y,N36RX,,
20151119X94022,GAA16CA052,354845N,0835916W,NONE,N,N905CP,TYS ,TYS 
20151120X31605,ERA16FA043,283112N,0812416W,VFR ,Y,N7FG,ORL ,GLE 
20151120X34159,ERA16FA044,411929N,0733814W,IFR ,Y,N9318Q,PKB ,DXR 
20151120X64809,CEN16LA047,413136N,0854736E,NONE,,N88HA,EKM ,EKM 
20151121X72704,ERA16LA045,350415N,0803359W,NONE,N,N28365,,9NC3
20151123X12442,GAA16CA057,315705N,0850744W,NONE,N,N9649S,BGE ,EUF 
20151123X22132,ERA16LA046,390507N,0764534W,VFR ,Y,N5512Q,FME ,TVI 
20151123X43041,ERA16WA047,083020N,0771624W,MVFR,,,SKAD,SKMD
20151123X43413,GAA16CA058,402615N,1043760W,NONE,N,N70522,GXY ,GXY 
20151123X54714,CEN16WA048,115254N,0860645W,,,,,
20151123X63526,ERA16WA048,083029S,0351033W,,,,SBRF,
20151124X02712,GAA16CA060,400615N,1044207W,VFR ,Y,N12WB,18V ,DSM 
20151124X23503,ERA16WA049,212456S,0430216W,,,,,
20151124X31751,GAA16CA059,393630N,0770027W,NONE,N,N26499,DMW ,DMW 
20151124X33852,ERA16WA050,162758S,0544243W,,,,ROO ,ROO 
20151124X61620,ERA16LA051,335841N,0835745W,NONE,N,N3971R,LZU ,LZU 
20151124X65446,DCA16CA023,395251N,0751511W,IFR ,Y,N725UW,BDA ,PHL 
20151124X85143,WPR16LA032,470852N,1240419W,NONE,,N50713,,
20151125X05054,ERA16LA052,424454N,0730707W,VFR ,Y,N600VP,ISP ,ALB 
20151125X30625,GAA16CA061,401453N,1035506W,NONE,N,N842MC,2CO3,None
20151125X30741,GAA16CA062,354540N,0814326W,NONE,N,N1204L,IPJ ,IPJ 
20151125X60031,WPR16LA033,335751N,1124834W,NONE,,N7PM,E25 ,E25 
20151125X65746,GAA16CA063,402253N,1011237W,NONE,N,N8983X,IML ,None
20151127X31751,DCA16WA024,403632N,0724735E,,U,,UCFM,UCFO
20151130X13500,CEN15WA448,465543N,0142560E,,,,LOKH,LOKH
20151130X61148,DCA16CA026,000000N,0000000E,IFR ,Y,N467WN,KDAL,KSTL
20151130X95414,GAA16CA064,391015N,0771010W,VFR ,Y,N52632,GAI ,GAI 
20151201X30530,ERA16LA053,255350N,0800521W,VFR ,U,N5568J,KOPF,MYBS
20151201X31241,ANC16CA009,642400N,1512436W,NONE,N,N7176A,,
20151201X72017,ERA16LA054,302360N,0862817W,NONE,,N7512N,DTS ,DTS 
20151202X00813,ERA16LA055,270600N,0822560W,NONE,N,N8560M,VNC ,VNC 
20151202X31330,GAA16CA066,373116N,0764631W,IFR ,Y,N28295,FME ,JGG 
20151202X70415,CEN14LA537,445741N,0924441W,NONE,,N5335U,,21D 
20151202X81954,GAA16CA067,435020N,0900816W,NONE,N,N33939,82C ,82C 
20151202X92233,GAA16CA065,332409N,1182513W,NONE,N,N99210,SNA ,AVX 
20151203X15425,ERA16LA058,284637N,0811406W,NONE,N,N381MB,SFB ,SFB 
20151203X25726,ERA16CA056,412217N,0732856W,NONE,N,N771BT,HPN ,DXR 
20151203X51629,CEN16WA051,534640N,0030440W,,,,,
20151203X75717,ERA16CA057,385058N,0753646W,NONE,N,N201HK,D74 ,D74 
20151203X82438,ENG15WA036,301424N,0665624E,,U,,OPRN,OPQT
20151204X00005,ERA16LA059,350111N,0791128W,NONE,N,N216PK,5W4 ,5W4 
20151204X43427,ERA16CA060,401056N,0795436W,CVFR,N,N639ME,5PA5,78PA
20151205X73626,CEN16LA053,393413N,1044919W,VFR ,N,N145VS,3O4 ,KAPA
20151206X05007,WPR16FA035,343419N,1171106W,NONE,N,N39AY,APV ,APV 
20151207X11116,CEN16FA054,393231N,0925356W,,,N90123,,
20151207X13453,CEN16LA055,423953N,0832606W,IFR ,,N47480,4D0 ,KPTK
20151207X23713,ERA16LA062,374857N,0855753W,NONE,N,N2991B,70KY,70KY
20151207X30322,GAA16CA070,371456N,0982824W,NONE,N,N97537,8K2 ,N/A 
20151207X34230,ERA16FA063,414137N,0802529W,NONE,N,N541TC,4G1 ,PA01
20151207X54053,GAA16CA068,320957N,0852336W,NONE,N,N76WY,EUF ,None
20151207X71739,GAA16CA069,373727N,1185020W,NONE,N,N546C,MMH ,MMH 
20151207X84000,ERA16LA061,392204N,0750420W,NONE,N,N88F,MIV ,VAY 
20151208X01729,CEN16LA058,290631N,0952743W,NONE,,N607BP,,
20151208X41101,CEN16FA059,400833N,0942207W,NONE,,N8777T,EVU ,75K 
20151209X14947,GAA16CA072,393336N,0783712W,NONE,N,N531VS,W42 ,KCBE
20151209X92855,GAA16CA071,020000S,1570000W,VFR ,Y,N1060C,,
20151210X10250,CEN16WA060,520904N,0065843W,,,,,
20151210X20400,GAA16CA073,262243N,0800627W,NONE,N,N5185D,BCT ,BCT 
20151210X60219,GAA16CA074,334953N,1163033W,NONE,N,N2112Q,UDD ,HMT 
20151210X74548,WPR16FA036,370448N,1131236W,NONE,N,N307AB,UT47,UT47
20151210X75818,GAA16CA075,265045N,0801321W,NONE,N,N4427H,F45 ,F45 
20151211X13514,WPR16FA037,354025N,1190320W,CVFR,,N408FC,PTV ,
20151211X62058,ERA16FA064,394850N,0793207W,IFR ,N,N72054,PA88,GAI 
20151211X65337,CEN16FA062,411732N,0955202E,IFR ,Y,N145JR,OMA ,TAD 
20151211X65346,CEN16LA061,450005N,0925043W,NONE,N,N78067,21D ,21D 
20151213X84149,DCA16CA030,472937N,1111653W,IFR ,Y,N3014R,DFW ,CYEG
20151214X04724,ERA16LA065,413946N,0740428W,NONE,N,N9410,2NK9,2NK9
20151214X32358,ERA16LA066,345924N,0784947W,IFR ,Y,N3241N,W29 ,JZI 
20151214X40342,GAA16CA076,322703N,0993854W,NONE,N,N9868Q,82TS,82TS
20151214X52840,ERA16LA067,355640N,0812924W,NONE,,N92744,NC27,NC27
20151214X64447,GAA16CA077,381901N,0763331W,VFR ,U,N432FL,KNHK,KNHK
20151214X65358,ERA16LA068,351327N,0843505W,NONE,N,N6202N,92A ,NONE
20151214X65845,GAA16CA078,312731N,0872102W,IFR ,Y,N525DY,MVC ,ALX 
20151214X81059,CEN16WA063,513631N,0900935W,,,,,
20151215X04222,GAA16CA079,343904N,1114715W,NONE,N,N113LM,P52 ,48AZ
20151215X04749,WPR16LA039,335331N,1173605W,NONE,N,N5863Q,AJO ,CNO 
20151215X64338,GAA16CA080,450712N,1052603W,NONE,N,N29712,,00F 
20151215X70000,ERA16WA069,441138N,0424123E,NONE,N,,,
20151216X02025,GAA16CA081,353845N,0803113W,NONE,N,N2000R,RUQ ,RUQ 
20151216X13718,WPR16FA040,332531N,1110917W,CVFR,Y,N74317,IWA ,P13 
20151216X35510,ERA16LA070,391420N,0775423W,NONE,N,N614CD,JYO ,OKV 
20151216X41606,DCA16LA032,360600N,0863560W,IFR ,Y,N649SW,KHOU,KBNA
20151216X50717,GAA16CA082,362614N,0795104W,NONE,N,N1316V,SIF ,SIF 
20151217X13937,ERA16LA071,310932N,0812921W,NONE,N,N8675N,CRG ,UZA 
20151217X15124,ANC16LA010,610803N,1461441W,VFR ,Y,N255VS,VDZ ,VDZ 
20151217X21921,ERA16WA072,325940S,0690844W,,,,,
20151217X31910,ERA16LA073,340047N,0843551W,NONE,,N7675Q,RYY ,RYY 
20151217X50308,ANC15CA075,680000N,1443112W,NONE,N,N55WE,,
20151218X21206,ERA16FA074,302115N,0833639W,NONE,,N77BP,X04 ,TLH 
20151218X40201,GAA16CA083,293017N,0951031W,NONE,N,N9860U,7XS0,7XS0
20151220X04641,WPR16FA041,351717N,1190851W,VFIF,Y,N36402,RHV ,HND 
20151220X51805,ERA16FA075,335606N,0833609W,NONE,N,N2074P,19A ,WDR 
20151221X11404,GAA16CA084,410136N,0802448W,NONE,N,N5667Z,BTP ,UCP 
20151221X34338,GAA16CA085,374041N,1211805W,NONE,N,N35KF,LVK ,1Q4 
20151222X03629,WPR16FA042,373842N,1215835W,IFR ,Y,N323PA,LHM ,OAK 
20151222X24312,GAA16LA086,420651N,0875406W,IFR ,Y,N50VM,BLM ,PWK 
20151222X35249,ERA16LA076,175923N,0665532W,NONE,N,N124LP,X63 ,MAZ 
20151222X41221,CEN16WA066,143759N,0903623W,,,,,
20151222X81747,GAA16LA087,275838N,0824533W,NONE,N,N27405,TPF ,CLW 
20151223X04734,GAA16CA088,391925N,0762442W,NONE,N,N853WD,MTN ,MTN 
20151223X30310,DCA16IA036,472749N,1221848W,IFR ,Y,N477AS,ORD ,SEA 
20151223X81847,ERA16LA077,402108N,0761947W,IFR ,N,N4314S,9D4 ,PKB 
20151224X13918,CEN16LA068,294543N,0945053W,NONE,U,N2694F,DRT ,54T 
20151224X50002,ERA16LA078,345410N,0883553W,NONE,N,N891CR,CRX ,07FA
20151224X81125,CEN16LA067,375712N,1075434W,IFR ,,XA-MEX,KELP,KTEX
20151228X02331,WPR16LA043,312552N,1105029W,NONE,N,N6811V,,
20151228X25725,CEN16LA069,430721N,0883924W,IFR ,,N5PF,RYV ,ENW 
20151228X35743,CEN16CA070,454153N,0925706W,NONE,,N1180U,ROS ,ROS 
20151229X10343,GAA16CA090,340845N,1032434W,NONE,N,N97411,PRZ ,PRZ 
20151229X60410,GAA16CA091,391329N,1210020W,NONE,N,N29533,OXR ,GOO 
20151229X61543,GAA16CA092,385835N,0761948W,NONE,N,N9083U,LOM ,W29 
20151229X95542,GAA16CA089,335221N,1175838W,NONE,N,N99Y,FUL ,FUL 
20160104X02458,WPR16LA045,474921N,1170408W,NONE,,N2684A,SFF ,SFF 
20160104X11027,ANC16LA011,611309N,1495409W,NONE,,N914CP,MRI ,MRI 
20160104X11840,ANC16LA012,680442N,1515347W,VFR ,Y,N540ME,FAI ,AKP 
20160104X25705,CEN16WA074,523702N,0043133E,VFR ,U,,EGBJ,EDWO
20160104X32147,CEN16WA075,173605N,1012737W,,,,,
20160104X35410,WPR16FA046,431216N,1110419W,NONE,,N912EB,K46U,K46U
20160104X82221,CEN16LA076,413702N,0872452W,IFR ,Y,N999VB,SPI ,GYY 
20160104X84134,CEN16FA073,421004N,0965046W,NONE,,N5104D,KCOU,KSUX
20160105X03834,ERA16WA079,163912S,0493634W,UNK ,U,,SWGP,SWNV
20160105X05240,GAA16CA094,364644N,0762644W,NONE,N,N112TE,PVG ,PVG 
20160105X14823,ERA16CA080,275431N,0824111W,NONE,,N275X,SPG ,PIE 
20160105X22916,CEN16LA078,273224N,0970712W,NONE,,N3035A,TFP ,TFP 
20160105X24817,GAA16CA095,324852N,0972153W,NONE,N,N2135B,FTW ,FTW 
20160105X44228,GAA16CA096,265453N,0815947W,NONE,N,N4776E,2IS ,PGD 
20160105X61511,WPR16LA047,345303N,1181242W,NONE,,N133SV,L00 ,L00 
20160105X83726,WPR16LA048,355902N,1152259W,IFR ,Y,N20XY,PTV ,HND 
20160105X94915,GAA16CA093,414028N,0930118W,NONE,N,N947SP,IKV ,TNU 
20160106X32926,ERA16LA082,320739N,0811208W,IFR ,Y,N978AF,SAV ,LEX 
20160106X80332,DCA16CA041,355239N,0784715W,IFR ,Y,N643RW,KPBI,KEWR
20160106X93154,ERA16WA081,471333N,0400121E,UNK ,,,,
20160107X42121,GAA16CA097,471048N,1132643W,NONE,N,N9493B,GPI ,23S 
20160107X90951,ERA16WA083,230931S,0444326W,VFR ,Y,,SBMT,SDTK
20160107X93631,ERA16FA084,361146N,0861830W,NONE,N,N508AH,M54 ,M54 
20160108X45723,WPR16LA049,445406N,1230013W,NONE,,N958RV,SLE ,SLE 
20160111X01111,ERA16LA085,353034N,0804248W,IFR ,Y,C-GXXJ,ERI ,CLT 
20160111X05419,WPR16LA050,354620N,1194305W,UNK ,,N1950J,FCH ,FCH 
20160111X11353,ERA16LA086,283740N,0814810W,NONE,N,N72MT,3FD4,3FD4
20160111X90408,GAA16CA098,363956N,0761914W,NONE,N,N676L,CPK ,CPK 
20160112X20411,ANC16IA013,611027N,1495953W,NONE,,N395CE,ANC ,ANC 
20160112X24550,DCA16CA050,000000N,0000000E,IFR ,Y,N784AN,DFW ,SAEZ
20160112X41357,CEN16WA081,092118N,0384330E,UNK ,,,LPCS,LPCS
20160112X62304,CEN16LA082,355549N,0950016W,NONE,N,N4523A,TQH ,OWP 
20160113X35538,ERA16WA088,181255S,0494802W,,U,,,
20160114X10042,CEN16LA084,384253N,0911025W,NONE,N,N292B,M71 ,
20160114X51713,GAA16CA099,344723N,0775704W,NONE,N,N141MD,HWV ,ACZ 
20160114X73526,ERA16FA089,373609N,0762648W,NONE,,N82652,W75 ,92VA
20160115X03332,CEN16FA087,315751N,1013931W,NONE,N,N4751Z,MDD ,TX31
20160115X22543,CEN16FA086,400308N,1081643W,,,N2025D,,
20160116X22241,ERA16LA090,354925N,0843220W,NONE,N,N3680Q,12TN,12TN
20160118X02647,ERA16LA091,332530N,0832750W,NONE,N,N6135M,SGJ ,LZU 
20160118X53003,WPR16FA054,401850N,1120451W,IFR ,Y,N711BX,SLC ,TUS 
20160119X14513,WPR16LA055,221245N,1593154W,CVFR,,N11VQ,PHLI,PHLI
20160119X32338,CEN16WA088,400416N,0020819W,,U,,LEMU,LEOS
20160119X41608,GAA16LA100,445002N,1190423W,NONE,N,N756H,,
20160119X45136,CEN16LA089,475650N,0971026W,IFR ,U,N617ST,KANE,KGFK
20160119X52243,GAA16CA101,303721N,0910828W,NONE,N,N4423R,L38 ,L38 
20160119X55159,GAA16CA102,605624N,1490900W,NONE,N,N2791P,AQY ,AQY 
20160119X73042,CEN16LA090,340444N,0970633W,NONE,,N194DW,T31 ,T31 
20160120X22318,GAA16CA103,324308N,0985330W,NONE,N,N73GT,BKD ,BKD 
20160120X30609,GAA16CA104,311918N,0852705W,VFR ,Y,N417ER,DAB ,DHN 
20160120X42724,GAA16CA105,410440N,1022753W,NONE,N,N87405,CNP ,CNP 
20160120X44826,GAA16CA106,324856N,0962118W,NONE,N,N2119N,HQZ ,HQZ 
20160120X52017,GAA16CA107,382007N,0950654W,IFR ,Y,N113WB,IXD ,IXD 
20160120X53504,GAA16CA108,411201N,0743723W,NONE,N,N64251,LYH ,FWN 
20160120X62950,ERA16LA092,323353N,0825906W,NONE,N,N68X,DBN ,DBN 
20160120X82009,CEN16IA091,344346N,0921329W,IFR ,Y,N200LP,LIT ,LCH 
20160121X00157,GAA16CA109,613125N,1660846W,CVFR,Y,N104AN,VAK ,HPB 
20160121X02154,GAA16CA110,373849N,0754544W,VFR ,Y,N3046H,HEF ,MFV 
20160121X65336,ERA16CA093,270418N,0822625W,NONE,N,N761EP,PGD ,VNC 
20160122X35617,CEN16LA092,330930N,0953716W,VFR ,Y,N72AF,ADS ,SLR 
20160125X32433,WPR16LA056,361602N,1152028W,NONE,N,N7020U,VGT ,VGT 
20160125X65325,GAA16CA111,353458N,0893514W,NONE,N,N5786R,M19 ,M04 
20160125X83431,CEN16LA093,374528N,0971310W,IFR ,Y,N602MA,ICL ,AAO 
20160126X02541,WPR16LA057,332500N,1120116W,NONE,,N133AB,PHX ,57AZ
20160126X43858,GAA16CA113,343920N,1122507W,NONE,,N757FS,P23 ,PRC 
20160126X75122,DCA16CA070,000000N,0000000E,IFR ,Y,N908DE,DTW ,EWR 
20160126X94952,GAA16CA112,471945N,1221336W,NONE,N,N9295D,PLU ,S50 
20160127X34458,ERA16LA094,404017N,0732245W,NONE,,N404LE,FRG ,FRG 
20160127X52321,WPR16LA058,352601N,1190316W,NONE,,N346MC,SBA ,BFL 
20160127X54729,ERA16WA095,231252S,0511109W,,U,,SSOK,SICN
20160128X25329,WPR16FA059,381648N,1222812W,VFR ,Y,N9362P,PSP ,STS 
20160128X50658,CEN15LA451,394418N,0853419W,NONE,,N17292,IN81,IN81
20160129X24835,DCA16CA077,283000N,0793000W,IFR ,Y,N718SW,KPVD,KFLL
20160130X60210,ERA16FA097,313223N,0841127W,NONE,N,N401PT,ABY ,ABY 
20160201X01857,GAA16LA117,300417N,0941251W,NONE,N,N503DS,BMT ,BMT 
20160201X13234,GAA16CA114,282030N,0804110W,NONE,N,N35079,COI ,COI 
20160201X35918,WPR16LA060,433531N,1185720W,IFR ,Y,N777PG,BFI ,SDL 
20160201X43119,CEN16FA094,293025N,0952839W,NONE,,N323BR,,
20160201X51653,CEN16FA095,394127N,0835931W,IFR ,Y,N1703,TYQ ,I19 
20160201X51829,WPR16LA061,381210N,1211548W,NONE,,N7316E,1O3 ,1O3 
20160201X54735,GAA16CA115,380306N,1030713W,NONE,N,N24184,,
20160201X64621,ERA16LA098,382034N,0822829W,CVFR,U,N133HN,WV27,None
20160201X65115,ERA16WA099,405915N,0284830E,,,,LTBR,LTBA
20160201X94211,GAA16CA116,335632N,0962342W,VFR ,N,N5101P,RVS ,DUA 
20160202X22036,WPR16WA062,381841S,1443421E,,,,,
20160202X33553,ERA16FA100,304043N,0881549W,IFR ,Y,N784CP,1830,MOB 
20160202X64511,CEN16LA097,424213N,0875714W,NONE,N,N1572J,RAC ,RAC 
20160202X90237,CEN16LA096,383129N,0890525W,NONE,N,N41852,KENL,KENL
20160202X93521,ERA16WA101,523908N,0424630E,UNK ,U,,,
20160203X31618,ERA16CA102,281350N,0820940W,VFR ,N,N9669,ZPH ,ZPH 
20160203X52126,ERA16LA103,255403N,0800716W,NONE,N,N8466G,MTH ,FXE 
20160204X80119,WPR16LA063,324919N,1165812W,NONE,N,N1955L,SEE ,SEE 
20160204X90121,GAA16CA119,255057N,0812324W,NONE,N,N705RA,FPR ,X01 
20160205X35852,WPR16FA065,334707N,1182525W,NONE,N,N9872R,CMA ,TOA 
20160205X52131,WPR16FA064,330000N,1120412W,NONE,N,N551JP,P19 ,P19 
20160208X04019,GAA16CA120,413614N,1130537W,NONE,N,N8340Z,OGD ,OGD 
20160208X24323,CEN16WA099,471553N,0081809E,,,,,
20160208X50851,GAA16CA121,341550N,1165122W,NONE,N,N1983T,SJN ,L35 
20160208X65013,GAA16CA122,422455N,1242530W,NONE,N,N6951E,CEC ,4S1 
20160208X93451,CEN16LA098,465514N,0964857W,IFR ,Y,N779CC,DTL ,FAR 
20160209X10143,WPR16LA066,342520N,1195017W,NONE,N,N113TM,SBA ,SBA 
20160209X61349,CEN16LA101,294421N,0982704W,NONE,N,N47185,1T8 ,1T8 
20160209X75436,ERA16LA104,403702N,0741441W,NONE,N,N206R,LDJ ,LDJ 
20160209X91845,CEN16LA100,394347N,0922724W,NONE,,N66E,K89 ,K89 
20160210X12541,WPR16FA067,360541N,1185224W,CVFR,Y,N911TS,KVIS,KVIS
20160210X45108,ERA16CA105,411430N,0765519W,NONE,N,N234NC,TSO ,BDL 
20160210X50052,CEN16LA102,331322N,0972049W,NONE,N,N997DN,DTO ,DTO 
20160210X91720,GAA16CA123,430402N,0831620W,NONE,N,N6960F,D95 ,D95 
20160212X11826,CEN16WA104,381744N,0024508W,UNK ,U,,LEVC,LEGR
20160212X51525,ERA16LA106,302360N,0862817W,UNK ,,N2209W,LVJ ,DTS 
20160212X83318,GAA16CA124,404945N,0725147W,NONE,N,N47259,ISP ,HWV 
20160213X13428,GAA16CA125,352004N,0942226W,NONE,N,N505PC,FSM ,FSM 
20160213X75343,WPR16LA068,445159N,1231154W,NONE,N,N3625V,,7S5 
20160213X75718,WPR16LA069,391143N,1194425W,NONE,,N1181W,CXP ,CXP 
20160214X54444,WPR16LA070,381727N,1223727W,NONE,,N3647A,,
20160216X04427,GAA16CA126,413126N,0711706W,IFR ,Y,N102WM,FRG ,UUU 
20160216X22631,ANC16CA014,611224N,1571002W,NONE,N,N2253C,BET ,SLQ 
20160216X30546,GAA16CA127,342051N,1190339W,NONE,N,N704SL,SZP ,SZP 
20160216X33929,GAA16LA128,442527N,1032306W,IFR ,Y,N6691P,JMS ,49B 
20160216X34107,ERA16WA107,100019N,0665824W,,,,SVJM,SVHA
20160216X40423,GAA16CA129,335842N,0835742W,IFR ,Y,N338PC,LZU ,PNS 
20160216X61450,GAA16CA130,324447N,0974057W,NONE,N,N182SD,WEA ,WEA 
20160216X70419,GAA16CA131,300221N,0930511W,NONE,N,N960RF,52LA,ORG 
20160216X81446,WPR16LA071,332514N,1124110W,NONE,N,N107SB,BXK ,BXK 
